Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Ford,Model C,2016,2.8,137817,Petrol,Automatic,27236.742843680066
Toyota,Model E,2018,2.8,31443,Petrol,Manual,29473.819698758998
Toyota,Model E,2003,3.7,15016,Petrol,Automatic,27363.68839094237
Audi,Model E,2015,2.1,78755,Diesel,Manual,27971.79351769959
BMW,Model C,2012,1.3,113264,Electric,Automatic,18606.671187517106
Honda,Model E,2011,2.2,29012,Electric,Automatic,29560.417148205437
Honda,Model D,2003,1.6,87617,Electric,Automatic,17942.279127579972
BMW,Model A,2011,4.4,196909,Diesel,Manual,21724.223631656503
Toyota,Model A,2016,3.0,149621,Electric,Manual,24950.76978478888
Toyota,Model B,2008,2.6,100064,Diesel,Manual,24595.26229032396
Ford,Model D,2011,4.2,77974,Petrol,Manual,30995.582832297023
Audi,Model C,2014,4.2,166494,Petrol,Automatic,29405.51966661515
Audi,Model A,2019,2.5,21251,Diesel,Automatic,30650.910328160826
Audi,Model E,2001,4.1,161538,Petrol,Automatic,20356.860954943528
Ford,Model B,2008,1.2,37860,Diesel,Manual,24870.873690943798
Audi,Model B,2013,4.1,137652,Electric,Manual,27786.906291907802
BMW,Model A,2003,2.1,48201,Petrol,Automatic,20330.824673986746
Ford,Model D,2003,3.0,188777,Petrol,Automatic,17574.43518105399
BMW,Model B,2005,1.9,77919,Electric,Manual,22047.040657467314
Ford,Model A,2004,4.4,94499,Electric,Manual,23818.744753198844
Audi,Model D,2016,1.3,146608,Diesel,Automatic,23236.345949747127
BMW,Model A,2012,2.6,69936,Petrol,Automatic,27120.45056762623
BMW,Model A,2019,3.2,51922,Electric,Automatic,29598.60126115768
BMW,Model D,2016,3.2,25344,Petrol,Manual,33399.5960885551
Ford,Model D,2018,3.6,123865,Petrol,Manual,29235.61193228356
Honda,Model D,2000,3.5,113581,Petrol,Automatic,16538.921151826784
Audi,Model A,2020,3.8,163645,Petrol,Automatic,27818.004888569863
BMW,Model B,2016,1.8,24780,Diesel,Automatic,29608.316534529728
Honda,Model C,2021,2.3,58210,Electric,Manual,29751.135106599522
Audi,Model C,2002,2.3,185334,Petrol,Manual,15958.172325337684
Audi,Model A,2013,4.3,191041,Electric,Automatic,23972.622617745015
BMW,Model A,2011,2.4,661,Electric,Automatic,31317.760069476335
BMW,Model B,2014,1.8,66214,Diesel,Automatic,26831.510654767535
Ford,Model D,2005,3.2,164139,Diesel,Manual,23500.702887606618
Honda,Model A,2019,2.5,57146,Petrol,Manual,27758.91601978855
Honda,Model E,2021,1.9,52452,Petrol,Manual,31317.08772477023
BMW,Model D,2001,3.5,44505,Diesel,Manual,24308.172951462537
Audi,Model A,2003,1.7,154779,Electric,Automatic,17002.232998920106
BMW,Model E,2012,3.2,116953,Electric,Automatic,28169.536926806664
Audi,Model B,2012,2.5,102594,Diesel,Manual,22004.791246252156
Audi,Model E,2021,2.1,5647,Petrol,Manual,34633.51452130937
BMW,Model A,2016,4.3,145136,Petrol,Manual,29017.132998309273
Toyota,Model C,2005,2.1,57083,Petrol,Automatic,21026.41031108779
Honda,Model A,2010,2.2,105010,Diesel,Manual,25526.996280499785
Audi,Model C,2018,4.0,176483,Diesel,Automatic,27297.172538468116
Audi,Model B,2015,1.5,186907,Electric,Automatic,18669.062047728545
Toyota,Model B,2007,1.4,162267,Diesel,Automatic,18043.944296926064
Ford,Model D,2000,2.0,28979,Petrol,Manual,23462.713303806133
Toyota,Model D,2009,3.1,170611,Electric,Manual,21804.57255571335
Toyota,Model C,2001,2.3,188824,Petrol,Manual,13804.236320615082
Audi,Model C,2018,3.1,155064,Petrol,Manual,24858.408431578195
Honda,Model B,2013,1.6,33288,Electric,Automatic,25408.189680464246
Toyota,Model E,2002,1.9,136714,Petrol,Automatic,18554.037513556035
Ford,Model C,2008,3.0,190948,Electric,Manual,21339.015895247107
BMW,Model C,2007,1.8,46698,Petrol,Automatic,23262.00008751292
Toyota,Model E,2010,2.5,3884,Petrol,Automatic,33475.649156825624
Toyota,Model D,2014,3.0,116564,Electric,Manual,25695.221293098395
Ford,Model D,2005,4.4,179457,Petrol,Manual,21177.333363990725
Honda,Model C,2001,1.3,35509,Petrol,Automatic,19533.348691251562
Toyota,Model D,2000,2.6,31649,Electric,Manual,22382.99004328887
Toyota,Model D,2002,2.4,167372,Electric,Automatic,16354.20402943481
Honda,Model D,2017,3.9,96068,Electric,Manual,31657.66043741988
Ford,Model B,2013,4.2,98954,Diesel,Automatic,28563.299804175498
Toyota,Model A,2016,4.2,11036,Petrol,Manual,36061.15152124611
Honda,Model C,2001,2.3,198766,Electric,Automatic,10967.861593985996
Toyota,Model C,2018,2.1,84571,Petrol,Manual,26723.368975375306
BMW,Model B,2021,2.6,9747,Electric,Manual,33571.99093237345
Audi,Model A,2008,2.2,46692,Petrol,Manual,24555.492371359083
BMW,Model A,2007,3.5,171302,Petrol,Automatic,17268.058544079657
Toyota,Model B,2009,1.7,56777,Electric,Manual,25851.11624537943
Ford,Model E,2008,3.3,62108,Electric,Manual,23556.836585041234
Audi,Model E,2007,4.2,170878,Diesel,Automatic,21092.749641846363
BMW,Model A,2006,2.0,107008,Electric,Manual,20593.504798552487
Honda,Model E,2021,3.4,50387,Electric,Automatic,37864.81628254144
Ford,Model E,2005,1.5,192896,Electric,Automatic,14749.251470917321
BMW,Model E,2001,1.4,136590,Diesel,Automatic,16367.301926200664
Honda,Model A,2008,1.4,181422,Petrol,Automatic,13760.79594828891
Toyota,Model E,2008,1.5,6277,Diesel,Automatic,24016.096557147583
Honda,Model C,2018,1.8,75877,Petrol,Automatic,26414.635637310825
BMW,Model A,2008,3.0,117120,Electric,Manual,22076.714226933276
BMW,Model B,2001,3.7,178630,Electric,Automatic,20002.250000377106
Toyota,Model E,2018,1.4,23613,Electric,Manual,28522.10300417013
Honda,Model D,2015,4.0,132031,Diesel,Automatic,29115.421354546255
Honda,Model A,2021,3.9,52100,Diesel,Manual,33153.744514326056
Toyota,Model B,2013,3.5,180789,Electric,Automatic,22901.463784548247
Honda,Model C,2019,2.5,137008,Diesel,Automatic,21851.604253599296
Toyota,Model B,2000,1.0,159750,Electric,Manual,12870.689926669836
Ford,Model E,2012,3.6,154114,Diesel,Manual,24466.692506210227
BMW,Model D,2021,4.1,142714,Electric,Automatic,30176.21210381421
Ford,Model E,2001,2.2,106940,Diesel,Automatic,22483.80846030201
Audi,Model B,2021,3.5,19923,Petrol,Manual,35373.4062596378
Audi,Model A,2013,1.2,182932,Electric,Manual,13308.408742817515
Audi,Model D,2000,3.5,9227,Diesel,Automatic,23099.600366731655
Toyota,Model D,2014,1.2,68580,Diesel,Automatic,24884.81718717053
Honda,Model B,2017,3.1,113767,Electric,Manual,27852.523254792817
Ford,Model E,2008,3.1,122478,Diesel,Automatic,21450.2555630014
Ford,Model B,2021,2.1,99590,Petrol,Automatic,26677.98043230405
Ford,Model D,2007,1.3,75186,Petrol,Manual,24112.062006492055
Ford,Model B,2006,4.3,141484,Diesel,Manual,25505.345155034578
Audi,Model D,2008,2.9,99934,Electric,Automatic,26053.653401430605
Ford,Model E,2008,3.0,162112,Diesel,Automatic,19637.954266124998
Honda,Model A,2010,3.2,85947,Diesel,Manual,27503.04607476153
Audi,Model A,2003,4.1,179914,Petrol,Manual,14569.725412662654
Ford,Model B,2006,1.2,19500,Diesel,Manual,22593.942361187474
Toyota,Model D,2020,4.1,169505,Electric,Manual,27621.92825620211
BMW,Model A,2006,1.8,93066,Petrol,Manual,20444.08184843747
BMW,Model D,2003,1.3,13024,Diesel,Automatic,22679.53624807545
BMW,Model E,2011,3.3,29088,Electric,Manual,29303.196518734625
Audi,Model B,2016,4.4,153900,Petrol,Manual,25849.892000029267
Ford,Model D,2019,1.2,168039,Electric,Manual,21009.281490606023
Audi,Model B,2002,2.5,119770,Electric,Automatic,20047.958532573954
Honda,Model D,2008,2.9,180557,Electric,Automatic,20481.302117857358
Toyota,Model D,2004,1.9,127393,Diesel,Manual,21615.95103828077
Toyota,Model E,2019,4.4,42440,Petrol,Automatic,35802.782166912715
BMW,Model B,2015,3.2,98739,Diesel,Manual,30939.05247298646
BMW,Model C,2007,4.0,88797,Petrol,Manual,23164.88427026973
BMW,Model D,2020,2.5,196650,Electric,Manual,25348.90647694239
Ford,Model D,2015,2.2,178385,Electric,Automatic,23495.84097766426
Honda,Model A,2018,2.9,128848,Diesel,Automatic,28327.3486924411
Honda,Model B,2015,2.5,17349,Electric,Automatic,28231.251980376303
Honda,Model C,2017,3.5,131287,Electric,Manual,28570.54722215017
Honda,Model E,2014,1.9,142499,Electric,Automatic,21952.929072661413
BMW,Model C,2017,2.6,20704,Petrol,Manual,32821.72034864698
Toyota,Model E,2013,4.1,161504,Petrol,Automatic,25451.028353602425
BMW,Model C,2015,3.6,128245,Diesel,Manual,26149.847757576284
Honda,Model C,2004,1.6,133777,Petrol,Manual,22074.404079992746
BMW,Model B,2007,4.1,81598,Electric,Automatic,25133.448640067683
Honda,Model A,2015,3.1,41732,Electric,Manual,31172.20487792697
Audi,Model C,2020,3.4,151567,Electric,Automatic,29325.337324216056
Toyota,Model D,2000,2.0,130241,Diesel,Manual,15901.307142472548
Audi,Model D,2010,2.5,31233,Electric,Manual,29716.696743576744
Ford,Model D,2010,3.8,121124,Electric,Automatic,27270.242020591708
BMW,Model A,2001,2.2,93267,Diesel,Manual,15863.211608267446
Ford,Model C,2021,1.6,73658,Petrol,Manual,30254.95656597157
BMW,Model E,2018,2.3,126160,Petrol,Manual,29837.770635052522
Audi,Model E,2004,1.2,73785,Petrol,Manual,18186.693619745514
Honda,Model B,2002,3.5,160728,Diesel,Automatic,16208.81362286193
Honda,Model A,2007,1.5,136018,Diesel,Automatic,18094.7852891048
BMW,Model C,2003,2.0,161279,Electric,Automatic,16371.749600599866
Honda,Model D,2012,4.1,4743,Electric,Manual,33025.76541384954
Audi,Model A,2021,2.9,149299,Diesel,Automatic,29929.472326985648
Honda,Model A,2013,2.1,120138,Diesel,Automatic,22305.099953482564
Audi,Model C,2000,2.9,49612,Electric,Manual,23381.398100973867
Ford,Model B,2004,1.8,74696,Electric,Manual,22406.523675211476
Audi,Model B,2020,1.1,32068,Electric,Automatic,29801.481192629366
Toyota,Model B,2006,3.1,144593,Petrol,Automatic,19722.275896485444
Toyota,Model D,2005,3.5,184039,Petrol,Manual,16984.6014759085
Toyota,Model D,2014,4.1,138364,Electric,Manual,24209.853165023327
BMW,Model C,2014,3.7,7629,Diesel,Manual,30078.739389984177
BMW,Model B,2007,4.2,131361,Petrol,Manual,21112.783546717365
BMW,Model C,2001,4.5,93397,Electric,Automatic,26879.398154794617
Audi,Model B,2013,3.6,15791,Petrol,Automatic,31548.05815275154
BMW,Model A,2015,4.0,173152,Diesel,Manual,29927.715525583542
Ford,Model E,2009,3.4,64407,Diesel,Manual,27816.597929740798
Toyota,Model E,2014,1.6,88312,Diesel,Automatic,21711.515208766905
Audi,Model B,2003,1.6,163318,Electric,Automatic,15137.889309586764
Toyota,Model C,2011,1.4,25308,Electric,Automatic,27286.493823871217
BMW,Model D,2009,4.3,121356,Petrol,Automatic,26654.158272371376
Audi,Model B,2001,3.4,151032,Electric,Manual,17875.257804402157
Honda,Model B,2003,3.8,122673,Electric,Automatic,23743.396956293083
Ford,Model D,2019,2.2,80986,Electric,Manual,26744.741743093822
BMW,Model B,2005,2.6,105152,Petrol,Manual,21785.30230539793
BMW,Model A,2013,1.1,170755,Electric,Automatic,20739.798468759716
Ford,Model D,2002,4.1,176703,Diesel,Manual,18613.3863385497
Ford,Model A,2014,4.0,4937,Electric,Manual,34739.00559045719
Honda,Model E,2000,3.7,76519,Electric,Manual,22313.230662540034
BMW,Model D,2018,1.2,141302,Diesel,Manual,23726.508352572928
BMW,Model D,2000,1.6,96422,Petrol,Automatic,18206.33775113407
Toyota,Model C,2012,2.2,31994,Electric,Automatic,27203.032499846417
Audi,Model C,2007,1.9,142782,Electric,Automatic,21932.234634923843
Audi,Model D,2017,3.9,129272,Electric,Manual,29344.53220423356
Toyota,Model E,2021,1.7,192851,Electric,Manual,24358.273420891208
Audi,Model B,2002,2.9,44477,Diesel,Automatic,25841.961826274775
Ford,Model C,2017,3.0,31881,Electric,Manual,33082.90235079807
Audi,Model E,2019,2.5,194976,Petrol,Automatic,21846.167325514518
Audi,Model E,2008,1.8,122822,Diesel,Automatic,21900.75854512544
Toyota,Model C,2005,4.4,178601,Diesel,Manual,21875.231256772004
Honda,Model B,2019,2.4,189483,Petrol,Automatic,22419.320708814917
Audi,Model C,2001,3.5,128941,Electric,Manual,22333.830877595654
Audi,Model E,2003,1.6,4437,Electric,Automatic,21418.960359786022
Honda,Model A,2017,3.9,69456,Electric,Manual,30722.237619039694
Toyota,Model C,2006,1.8,145785,Petrol,Manual,17470.000872431065
Honda,Model E,2010,3.4,66663,Diesel,Automatic,24915.44851558202
Toyota,Model C,2004,2.8,55753,Electric,Automatic,23776.05663613836
Ford,Model E,2007,1.5,74718,Petrol,Manual,20436.962319654733
Toyota,Model B,2010,1.1,85406,Petrol,Manual,22382.480073757233
Ford,Model E,2019,4.3,64388,Electric,Manual,37333.710269110175
Ford,Model D,2019,1.4,37495,Petrol,Manual,29346.708671309036
Toyota,Model A,2014,3.5,173457,Electric,Automatic,25291.096187123425
BMW,Model E,2002,3.3,136581,Electric,Automatic,19732.2069845851
Toyota,Model C,2006,2.2,157105,Electric,Manual,17913.539531664752
Audi,Model C,2007,1.6,167294,Diesel,Manual,18796.338319585946
Audi,Model E,2010,1.6,50203,Petrol,Manual,22812.152194051032
BMW,Model D,2009,3.0,30487,Diesel,Automatic,29969.415880157856
Ford,Model E,2019,2.9,194500,Electric,Automatic,23027.293751620382
BMW,Model B,2008,4.1,117275,Petrol,Manual,28032.810860131685
Audi,Model D,2014,3.2,150713,Electric,Manual,24129.560199661057
BMW,Model E,2019,3.9,195729,Petrol,Manual,24863.831918276435
Toyota,Model A,2021,1.1,4867,Electric,Automatic,31660.26300317688
BMW,Model D,2004,3.3,74599,Petrol,Automatic,20724.50084061882
Ford,Model E,2014,1.8,55984,Electric,Manual,24652.911416959676
Toyota,Model A,2003,1.9,155753,Electric,Manual,17460.509201897235
Honda,Model E,2004,3.5,47455,Diesel,Manual,27981.592764194054
Audi,Model B,2014,3.8,61138,Diesel,Automatic,29367.716389123805
Audi,Model C,2016,2.3,118108,Petrol,Manual,28244.867885244188
BMW,Model E,2007,3.8,153056,Petrol,Manual,21621.20884959543
Toyota,Model D,2018,2.6,195393,Diesel,Automatic,23794.634181252768
Honda,Model E,2008,4.0,175626,Electric,Manual,22599.98928763408
Toyota,Model E,2009,1.1,81774,Electric,Automatic,24672.79277286662
Audi,Model E,2004,1.3,8182,Petrol,Manual,24959.57375542745
Toyota,Model E,2009,3.7,98272,Petrol,Automatic,25579.81798645102
Honda,Model D,2021,3.2,9192,Electric,Automatic,40311.06161152369
BMW,Model D,2000,3.0,77159,Diesel,Automatic,21028.716965950054
Ford,Model E,2021,3.1,40256,Petrol,Manual,33717.84636270608
Toyota,Model C,2003,4.3,5097,Electric,Manual,29510.070485024924
Ford,Model E,2020,3.3,167952,Petrol,Automatic,26360.95429570513
Audi,Model D,2004,3.3,116081,Diesel,Manual,24564.195953787625
BMW,Model B,2006,3.7,67407,Petrol,Automatic,25838.447541242156
BMW,Model E,2004,4.0,148545,Electric,Automatic,22867.688623966522
Toyota,Model E,2019,1.9,78709,Diesel,Automatic,22879.7002365812
BMW,Model E,2007,3.2,160880,Electric,Manual,21118.90317567399
Toyota,Model E,2016,3.0,147075,Diesel,Automatic,24973.77178817756
Toyota,Model A,2000,1.5,118854,Electric,Manual,16200.101577370322
Ford,Model E,2021,2.8,178076,Petrol,Manual,23880.35009553798
BMW,Model D,2017,1.2,27708,Diesel,Automatic,28149.078161163015
Toyota,Model D,2011,1.6,37307,Diesel,Manual,26201.90324215774
Ford,Model A,2002,4.2,199923,Diesel,Manual,17690.492106493723
Honda,Model E,2019,1.4,184116,Petrol,Manual,23288.25807372213
Ford,Model C,2013,3.0,43524,Diesel,Automatic,29452.312235909783
Ford,Model E,2015,2.1,66929,Petrol,Manual,28627.245297572095
Toyota,Model D,2017,2.9,63804,Petrol,Automatic,32063.114880324916
Audi,Model B,2009,1.8,27668,Diesel,Automatic,27829.669264535645
Audi,Model B,2014,2.6,10937,Electric,Manual,29888.86553081589
Audi,Model C,2009,4.0,17104,Diesel,Automatic,29850.701317180657
Ford,Model E,2000,2.3,4326,Electric,Manual,26592.65075411266
Toyota,Model A,2018,2.2,69133,Electric,Automatic,27107.482656996854
BMW,Model E,2001,2.6,37727,Diesel,Manual,21973.43559308017
Ford,Model C,2012,1.4,40526,Diesel,Manual,25451.42361103543
Ford,Model C,2015,2.4,28341,Electric,Automatic,28169.073846242914
Toyota,Model C,2007,1.0,60493,Diesel,Automatic,21700.951102834933
Honda,Model B,2002,2.8,65295,Diesel,Automatic,24765.45696016955
Ford,Model E,2020,4.0,152320,Petrol,Automatic,25558.7688192486
Honda,Model E,2018,2.9,154129,Electric,Automatic,25060.891884358465
Honda,Model A,2013,3.1,111833,Petrol,Manual,26347.16528671603
Audi,Model C,2010,1.1,32700,Diesel,Manual,27694.26551571322
Toyota,Model C,2011,4.0,6243,Diesel,Automatic,29200.36454470845
Honda,Model D,2010,2.3,39060,Petrol,Automatic,28384.991844154258
Toyota,Model D,2010,4.4,81280,Petrol,Manual,28409.407208589528
Audi,Model B,2021,1.4,130202,Diesel,Manual,26114.735173103043
Toyota,Model E,2020,4.3,24970,Electric,Manual,38806.91703897223
Ford,Model A,2017,3.2,375,Petrol,Automatic,33617.87017611451
Honda,Model A,2009,1.2,104050,Electric,Manual,20632.2222431384
Toyota,Model C,2015,4.4,152333,Diesel,Automatic,27953.330013390878
BMW,Model A,2007,1.0,149595,Electric,Automatic,17422.946457409078
Toyota,Model C,2005,3.6,174490,Electric,Automatic,17798.105656847267
Honda,Model E,2018,4.1,174711,Diesel,Manual,27788.293691960887
Audi,Model A,2012,1.6,153618,Diesel,Automatic,21387.301420749984
Audi,Model C,2014,2.2,177687,Diesel,Manual,18288.434501739735
Honda,Model E,2012,3.0,92312,Electric,Automatic,28113.172828596886
Ford,Model E,2000,3.4,161643,Petrol,Manual,19548.178372913968
Ford,Model C,2020,4.1,90524,Diesel,Manual,33179.773283352006
Audi,Model C,2001,3.7,137417,Diesel,Automatic,17340.07209868638
Audi,Model B,2012,2.3,186354,Petrol,Automatic,18984.664588826257
Honda,Model E,2001,3.9,80010,Diesel,Automatic,18648.190716652833
Ford,Model C,2010,4.4,63255,Diesel,Manual,28921.874470489474
Audi,Model E,2012,1.8,178199,Petrol,Manual,17863.094420838508
Ford,Model A,2009,1.3,38923,Electric,Manual,24017.941263155182
Audi,Model D,2021,2.5,88198,Electric,Manual,32093.074618564056
Toyota,Model D,2014,4.1,15271,Electric,Automatic,32431.797060927933
BMW,Model C,2000,1.5,129104,Diesel,Manual,16367.02937653323
Toyota,Model C,2013,4.1,148834,Petrol,Automatic,26083.13485713439
Audi,Model E,2009,4.5,115781,Electric,Manual,24903.12549328406
BMW,Model C,2017,1.2,62030,Petrol,Manual,29616.84239697368
BMW,Model E,2010,2.7,23519,Electric,Automatic,29878.968721188146
Audi,Model C,2006,2.2,131782,Electric,Automatic,17593.815931305446
Audi,Model E,2014,2.4,28026,Diesel,Manual,30295.64582207658
Ford,Model C,2002,2.6,89381,Electric,Manual,20315.869710035196
Audi,Model B,2001,3.6,118174,Electric,Automatic,21816.40597339655
Honda,Model E,2021,3.1,4892,Petrol,Manual,32773.169240405354
Audi,Model B,2007,4.4,118187,Diesel,Manual,24693.96250273496
Honda,Model B,2007,2.2,35995,Diesel,Automatic,25807.687698208418
Audi,Model B,2010,2.9,148186,Electric,Automatic,20215.300639990055
Ford,Model B,2015,3.8,128835,Diesel,Automatic,28176.186374471636
Honda,Model A,2001,2.3,88340,Petrol,Manual,19013.23849588079
Toyota,Model D,2021,2.6,105736,Diesel,Automatic,29501.022893621073
Honda,Model A,2004,3.4,170032,Electric,Automatic,21337.469003055885
Ford,Model C,2006,4.0,125220,Diesel,Automatic,29152.001434926176
Honda,Model C,2019,2.5,187412,Diesel,Manual,24285.34554737095
Audi,Model D,2012,2.9,17851,Electric,Automatic,29531.08003686299
Audi,Model D,2001,4.4,34326,Diesel,Manual,30446.079695395973
Ford,Model D,2002,1.1,43479,Diesel,Manual,22293.15546080264
BMW,Model B,2008,2.6,38025,Electric,Automatic,29851.450344918576
Audi,Model A,2009,3.2,23365,Electric,Manual,29208.240761475656
Toyota,Model C,2012,1.0,71060,Petrol,Automatic,25079.810919123072
Ford,Model A,2020,3.1,110948,Electric,Manual,29749.283650302372
Honda,Model A,2012,1.2,172572,Electric,Automatic,18884.35532977878
Honda,Model A,2004,4.0,68410,Diesel,Manual,25800.50643792795
Toyota,Model D,2006,3.8,189351,Electric,Manual,20965.260449044123
Audi,Model D,2016,1.1,106325,Diesel,Manual,24032.595280469854
Ford,Model C,2014,1.2,126526,Electric,Automatic,24850.91261689304
Toyota,Model C,2004,3.6,72493,Petrol,Automatic,25726.437548667785
Audi,Model C,2006,2.3,19076,Petrol,Manual,26049.105639791123
Ford,Model A,2001,3.0,11261,Diesel,Automatic,25259.579064375335
Honda,Model D,2017,1.9,169064,Diesel,Manual,21996.474639404296
Ford,Model B,2009,1.6,193134,Diesel,Automatic,14873.928918052365
BMW,Model A,2000,2.0,158546,Petrol,Automatic,17074.413714401056
Ford,Model E,2013,1.9,78247,Petrol,Manual,27379.548169521033
BMW,Model A,2018,2.6,39534,Electric,Automatic,29009.31178290301
Ford,Model D,2015,3.6,10090,Electric,Automatic,31024.842756778766
BMW,Model E,2018,2.9,194390,Diesel,Manual,25480.50786076659
Honda,Model A,2005,3.1,32771,Petrol,Manual,25421.013177182966
Audi,Model D,2011,2.6,78292,Electric,Automatic,23805.4445876516
BMW,Model D,2002,2.1,70295,Petrol,Manual,17476.233797747143
BMW,Model B,2006,1.5,93737,Petrol,Automatic,19388.652400390405
